id,latitude,longitude,barrio,localidad,ciudad
39216,5.0592415,-75.4894594,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39217,5.0592477,-75.4894618,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39233,5.0591881,-75.4894449,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39220,5.0592256,-75.489475,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39221,5.0592724,-75.4894646,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39227,5.0592342,-75.489479,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39222,5.0592447,-75.4894726,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39225,5.0592372,-75.4894657,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39223,5.0592372,-75.4894657,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39224,5.0592441,-75.4894747,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39226,5.0592266,-75.4894688,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39229,5.0592441,-75.4894747,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39228,5.0592406,-75.4894807,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39234,5.0592406,-75.4894807,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39232,5.0592406,-75.4894807,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39240,5.0592301,-75.4894746,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39236,5.0726439,-75.4870038,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39245,5.0825403,-75.4883137,Bosques del Norte,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
39239,5.0641661,-75.5033852,Velez,Comuna La Fuente,Perímetro Urbano Manizales
39243,5.0643827,-75.5030433,Velez,Comuna La Estación,Perímetro Urbano Manizales
39241,5.064317,-75.5032391,Velez,Comuna La Fuente,Perímetro Urbano Manizales
39242,5.0642395,-75.5033986,Velez,Comuna La Fuente,Perímetro Urbano Manizales
39244,5.0642482,-75.5034063,Velez,Comuna La Fuente,Perímetro Urbano Manizales
39246,5.0824428,-75.4883202,Bosques del Norte,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
39247,5.0592322,-75.4894754,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39248,5.0824825,-75.4883094,Bosques del Norte,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
39249,5.0725988,-75.4869711,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39250,5.059242,-75.4894458,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39254,5.0592407,-75.4894628,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39262,5.0540569,-75.4988325,Kennedy,Comuna Universitaria,Perímetro Urbano Manizales
39252,5.0592334,-75.4894848,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39253,5.0824872,-75.4884974,Bosques del Norte,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
39258,5.054009,-75.498693,Fátima,Comuna Universitaria,Perímetro Urbano Manizales
39256,5.0592407,-75.4894628,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39259,5.0540393,-75.4987478,Fátima,Comuna Universitaria,Perímetro Urbano Manizales
39260,5.059172,-75.4895072,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39286,5.0592449,-75.4894666,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39265,5.0591655,-75.4894419,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39270,5.0726018,-75.4868822,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39266,5.0591655,-75.4894419,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39268,5.0591655,-75.4894419,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39273,5.0726018,-75.4868822,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39276,5.0592489,-75.4894837,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39297,5.0726396,-75.4869809,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39277,5.0726342,-75.4869791,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39279,5.0592437,-75.4894611,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39280,5.0553456,-75.4848641,Laureles,Comuna Palogrande,Perímetro Urbano Manizales
39283,5.0592367,-75.489473,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39281,5.0609282,-75.4812037,Viveros,Comuna Ecoturística Cerro de Oro,Perímetro Urbano Manizales
39282,5.055101,-75.4849324,El Cable,Comuna Palogrande,Perímetro Urbano Manizales
39287,5.0591041,-75.4894075,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39288,5.0592449,-75.4894666,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39289,5.0696649,-75.5130406,Fundadores,Comuna Cumanday,Perímetro Urbano Manizales
39291,5.072593,-75.4869749,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39292,5.0515876,-75.480115,Alta Suiza,Comuna Ecoturística Cerro de Oro,Perímetro Urbano Manizales
39296,5.069712,-75.5130246,Delicias,Comuna San José,Perímetro Urbano Manizales
39294,5.0825408,-75.4883685,Bosques del Norte,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
39295,5.0692212,-75.5127496,Fundadores,Comuna Cumanday,Perímetro Urbano Manizales
39300,5.0465907,-75.4839753,El Trébol,Comuna Palogrande,Perímetro Urbano Manizales
39301,5.0591641,-75.4894527,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39366,5.0591641,-75.4894527,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39302,5.0463316,-75.4838578,El Trébol,Comuna Palogrande,Perímetro Urbano Manizales
39304,5.0825408,-75.4883685,Bosques del Norte,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
39305,5.0825408,-75.4883685,Bosques del Norte,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
39308,5.0574352,-75.4850569,El Cable,Comuna Palogrande,Perímetro Urbano Manizales
39306,5.0726009,-75.4869637,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39309,5.0592091,-75.4894537,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39310,5.0592271,-75.4894619,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39362,5.0665652,-75.5243778,La Castellana,Comuna La Macarena,Perímetro Urbano Manizales
39363,5.0592413,-75.4894833,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39364,5.0666465,-75.5243846,Los Agustinos,Comuna Cumanday,Perímetro Urbano Manizales
39365,5.0667594,-75.5241179,La Castellana,Comuna La Macarena,Perímetro Urbano Manizales
39367,5.0592413,-75.4894833,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39359,5.0735184,-75.5000015,Fanny Gonzales,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
39356,5.0449594,-75.5043647,Malhabar,Comuna Universitaria,Perímetro Urbano Manizales
39355,5.0463702,-75.4818564,Milán,Comuna Palogrande,Perímetro Urbano Manizales
39354,5.0495488,-75.481088,Residencias Manizales,Comuna Ecoturística Cerro de Oro,Perímetro Urbano Manizales
39353,5.0463581,-75.4818634,Milán,Comuna Palogrande,Perímetro Urbano Manizales
39361,5.0591681,-75.4894345,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39352,5.0591719,-75.4894563,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39350,5.0592413,-75.4894833,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39334,5.0444462,-75.5087326,Urapanes,,Cabecera Municipal Villamaría
39335,5.0495488,-75.481088,Residencias Manizales,Comuna Ecoturística Cerro de Oro,Perímetro Urbano Manizales
39336,5.0592095,-75.4894647,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39337,5.0592095,-75.4894647,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39348,5.0592017,-75.4894394,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39338,5.0495488,-75.481088,Residencias Manizales,Comuna Ecoturística Cerro de Oro,Perímetro Urbano Manizales
39351,5.0495488,-75.481088,Residencias Manizales,Comuna Ecoturística Cerro de Oro,Perímetro Urbano Manizales
39339,5.0592095,-75.4894647,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39340,5.0591719,-75.4894563,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39388,5.0621933,-75.495115,Arboleda,Comuna Palogrande,Perímetro Urbano Manizales
39341,5.0591719,-75.4894563,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39342,5.0591719,-75.4894563,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39343,5.0591719,-75.4894563,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39344,5.0592095,-75.4894647,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39345,5.0592118,-75.4894595,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39346,5.0592118,-75.4894595,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39391,5.0654516,-75.5122219,Fundadores,Comuna Cumanday,Perímetro Urbano Manizales
39347,5.0592118,-75.4894595,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39389,5.0592017,-75.4894394,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39373,5.0592276,-75.4894657,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39374,5.0592141,-75.489467,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39375,5.0592141,-75.489467,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39376,5.059173,-75.4894575,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39377,5.0592141,-75.489467,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39378,5.059173,-75.4894575,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39379,5.0464071,-75.4817917,Milán,Comuna Palogrande,Perímetro Urbano Manizales
39381,5.0726024,-75.4869698,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39384,5.0591641,-75.4894527,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39383,5.0654446,-75.5122258,Fundadores,Comuna Cumanday,Perímetro Urbano Manizales
39385,5.0591007,-75.4894027,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39386,5.059208,-75.4894544,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39387,5.0654432,-75.512245,Fundadores,Comuna Cumanday,Perímetro Urbano Manizales
39392,5.0662705,-75.5188711,Los Agustinos,Comuna Cumanday,Perímetro Urbano Manizales
39390,5.0654596,-75.5121932,Fundadores,Comuna Cumanday,Perímetro Urbano Manizales
39394,5.0662705,-75.5188711,Los Agustinos,Comuna Cumanday,Perímetro Urbano Manizales
39397,5.0725973,-75.4869695,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39398,5.0725973,-75.4869695,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39400,5.0726475,-75.4868642,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39403,5.0726475,-75.4868642,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39406,5.0726385,-75.4868458,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39408,5.0592136,-75.489471,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39410,5.0487108,-75.4807762,,Comuna Ecoturística Cerro de Oro,Perímetro Urbano Manizales
39411,5.059208,-75.4894544,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39414,5.048603,-75.4807186,,Comuna Ecoturística Cerro de Oro,Perímetro Urbano Manizales
39427,5.0589548,-75.4893661,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39413,5.0485505,-75.4806762,,Comuna Ecoturística Cerro de Oro,Perímetro Urbano Manizales
39415,5.059208,-75.4894544,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39417,5.0592284,-75.4894787,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39419,5.0725862,-75.4869421,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39420,5.0726272,-75.4868573,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39422,5.0725862,-75.4869421,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39423,5.0726108,-75.4869046,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39424,5.0726079,-75.486845,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39425,5.0590998,-75.4894126,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39436,5.0592216,-75.4894692,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39429,5.0592338,-75.4894814,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39430,5.059227,-75.4894711,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39431,5.0592365,-75.489482,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39432,5.059113,-75.4894054,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39437,5.0540178,-75.4986119,Fátima,Comuna Universitaria,Perímetro Urbano Manizales
39433,5.0591041,-75.4893869,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39434,5.0592324,-75.4894821,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39435,5.0592322,-75.4894837,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39439,5.0726703,-75.4868525,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39441,5.0726703,-75.4868525,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39444,5.0725848,-75.4869506,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39453,5.0725848,-75.4869506,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39452,5.0725848,-75.4869506,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39456,5.0539906,-75.4986626,Fátima,Comuna Universitaria,Perímetro Urbano Manizales
39457,5.0592381,-75.4894807,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39458,5.0540541,-75.4986401,Betania,Comuna Universitaria,Perímetro Urbano Manizales
39459,5.0726074,-75.4868845,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39461,5.0592002,-75.489451,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39462,5.0591067,-75.4894217,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39463,5.0591876,-75.4894564,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39464,5.0590718,-75.4893921,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39466,5.0726074,-75.4868845,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39467,5.0592258,-75.4894752,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39470,5.0726074,-75.4868845,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39472,5.0680031,-75.5272938,Los Alcázares,Comuna Atardeceres,Perímetro Urbano Manizales
39473,5.0726415,-75.4868219,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39474,5.0726161,-75.4869819,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39477,5.0726161,-75.4869819,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39478,5.0592232,-75.4894721,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39479,5.0679461,-75.5272473,Los Alcázares,Comuna Atardeceres,Perímetro Urbano Manizales
39480,5.0680217,-75.5272576,Los Alcázares,Comuna Atardeceres,Perímetro Urbano Manizales
39484,5.0679139,-75.5272253,Los Alcázares,Comuna Atardeceres,Perímetro Urbano Manizales
39485,5.0592388,-75.4894703,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39488,5.0592166,-75.4894689,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39486,5.0680377,-75.527255,Los Alcázares,Comuna Atardeceres,Perímetro Urbano Manizales
39487,5.0679825,-75.5272678,Los Alcázares,Comuna Atardeceres,Perímetro Urbano Manizales
39489,5.0667067,-75.524465,Los Agustinos,Comuna Cumanday,Perímetro Urbano Manizales
39490,5.0666334,-75.5244687,Los Agustinos,Comuna Cumanday,Perímetro Urbano Manizales
39491,5.0725888,-75.4869461,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39493,5.0726424,-75.4869825,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39517,5.053951,-75.498721,Fátima,Comuna Universitaria,Perímetro Urbano Manizales
39496,5.0726424,-75.4869825,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39497,5.0726424,-75.4869825,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39498,5.0726424,-75.4869825,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39499,5.0726424,-75.4869825,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39503,5.0726424,-75.4869825,Sinaí,Comuna Nuevo Horizonte,Perímetro Urbano Manizales
39504,5.0539778,-75.4987457,Fátima,Comuna Universitaria,Perímetro Urbano Manizales
39505,5.0540101,-75.4987474,Fátima,Comuna Universitaria,Perímetro Urbano Manizales
39507,5.053974,-75.4987243,Fátima,Comuna Universitaria,Perímetro Urbano Manizales
39508,5.0592211,-75.4894619,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39509,5.0539702,-75.498722,Fátima,Comuna Universitaria,Perímetro Urbano Manizales
39512,5.0539702,-75.498722,Fátima,Comuna Universitaria,Perímetro Urbano Manizales
39514,5.0539702,-75.498722,Fátima,Comuna Universitaria,Perímetro Urbano Manizales
39518,5.0539702,-75.498722,Fátima,Comuna Universitaria,Perímetro Urbano Manizales
40309,5.0592037,-75.4894184,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39776,5.0722637,-75.5198702,Las Americas,Comuna Cumanday,Perímetro Urbano Manizales
39779,5.0592206,-75.4894536,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39796,5.0592237,-75.4894629,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39855,5.0592222,-75.4894521,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39931,5.0592227,-75.4894712,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39932,5.0592248,-75.4894587,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40006,5.0592313,-75.4894321,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40012,5.0592496,-75.4894519,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40019,5.0592473,-75.4894509,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40095,5.0592258,-75.4894434,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40196,5.0592418,-75.4894494,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40200,5.0592025,-75.4894469,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40210,5.0592025,-75.4894469,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40213,5.0592441,-75.4894475,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40220,5.0592143,-75.4894323,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40224,5.0592143,-75.4894323,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40229,5.0592143,-75.4894323,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40230,5.059196,-75.4894518,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40251,5.0592474,-75.4894573,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40324,5.0592413,-75.4894451,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40350,5.0591702,-75.489437,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40353,5.0592204,-75.4894499,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40356,5.0592232,-75.4894395,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40355,5.0592232,-75.4894395,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40357,5.0592276,-75.4894505,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40412,5.0592235,-75.4894619,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40537,5.05922,-75.4894614,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40538,5.0591894,-75.4894392,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40539,5.0591894,-75.4894392,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40540,5.0591974,-75.4894363,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40541,5.0592083,-75.4894486,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40542,5.0592257,-75.4894684,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40543,5.0592257,-75.4894684,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40544,5.0592257,-75.4894684,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40545,5.0592257,-75.4894684,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40546,5.05922,-75.4894614,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40547,5.05922,-75.4894614,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40549,5.07639351,-75.50121473,Altos de Capri,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
40550,5.07639351,-75.50121473,Altos de Capri,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
40551,5.07639351,-75.50121473,Altos de Capri,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
40552,5.07639351,-75.50121473,Altos de Capri,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
40553,5.07639351,-75.50121473,Altos de Capri,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
40577,5.0592169,-75.4894853,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
